Unnamed: 0.1,recruitment_title,url,career,education,due_date,company_name,jobs,skills,created_at,updated_at,company_id,company_size,company_introduction,company_sales,company_url,company_img_url,company_addr
343,FY2024 채용연계형 국내대 인턴 공개채용(운용),https://www.jobkorea.co.kr//Recruit/GI_Read/44583248,신입,대졸이상(졸업예정자가능),05/14(화),한국투자증권(주),"프론트엔드개발자,백엔드개발자",명시되어있지않음,2024-05-10 11:29:05.484181+09,2024-05-10 11:29:05.484183+09,3884.0,대기업,,22조8백억원(2023.12.31),https://securities.koreainvestment.com,https//imgs.jobkorea.co.kr/img1/_whitebg/200X80/Co_Logo/Logo/2017/12/2j5oc009Dk_aGdaul2a3q2vk0fcFqOc_jrsick.png?v=202405021620&hash=r&serviceCode=CL,"서울영등포구의사당대로88(여의도동,한국투자증권빌딩)20층채용교육부"
344,FY2024 채용연계형 국내대 인턴 공개채용(본사영업),https://www.jobkorea.co.kr//Recruit/GI_Read/44583217,신입,대졸이상(졸업예정자가능),05/14(화),한국투자증권(주),"프론트엔드개발자,백엔드개발자",명시되어있지않음,2024-05-10 11:29:05.484181+09,2024-05-10 11:29:05.484183+09,3884.0,대기업,,22조8백억원(2023.12.31),https://securities.koreainvestment.com,https//imgs.jobkorea.co.kr/img1/_whitebg/200X80/Co_Logo/Logo/2017/12/2j5oc009Dk_aGdaul2a3q2vk0fcFqOc_jrsick.png?v=202405021620&hash=r&serviceCode=CL,"서울영등포구의사당대로88(여의도동,한국투자증권빌딩)20층채용교육부"
345,FY2024 채용연계형 국내대 인턴 공개채용,https://www.jobkorea.co.kr//Recruit/GI_Read/44583106,신입,대졸이상(졸업예정자가능),05/14(화),한국투자증권(주),"프론트엔드개발자,백엔드개발자",명시되어있지않음,2024-05-10 11:29:05.484181+09,2024-05-10 11:29:05.484183+09,3884.0,대기업,,22조8백억원(2023.12.31),https://securities.koreainvestment.com,https//imgs.jobkorea.co.kr/img1/_whitebg/200X80/Co_Logo/Logo/2017/12/2j5oc009Dk_aGdaul2a3q2vk0fcFqOc_jrsick.png?v=202405021620&hash=r&serviceCode=CL,"서울영등포구의사당대로88(여의도동,한국투자증권빌딩)20층채용교육부"
346,FY2024 채용연계형 국내대 인턴 공개채용(PB),https://www.jobkorea.co.kr//Recruit/GI_Read/44583189,신입,대졸이상(졸업예정자가능),05/14(화),한국투자증권(주),"프론트엔드개발자,백엔드개발자",명시되어있지않음,2024-05-10 11:29:05.484181+09,2024-05-10 11:29:05.484183+09,3884.0,대기업,,22조8백억원(2023.12.31),https://securities.koreainvestment.com,https//imgs.jobkorea.co.kr/img1/_whitebg/200X80/Co_Logo/Logo/2017/12/2j5oc009Dk_aGdaul2a3q2vk0fcFqOc_jrsick.png?v=202405021620&hash=r&serviceCode=CL,"서울영등포구의사당대로88(여의도동,한국투자증권빌딩)20층채용교육부"
347,경력사원 채용 (사모펀드(PE/PD) 운용),https://www.jobkorea.co.kr//Recruit/GI_Read/44596173,경력,명시되어있지않음,05/15(수),삼성화재해상보험,"데이터사이언티스트,머신러닝엔지니어",명시되어있지않음,2024-05-10 11:29:05.484275+09,2024-05-10 11:29:05.484277+09,3890.0,대기업,,20조3천억원(2023.12.31),http://www.samsungfire.com,https//imgs.jobkorea.co.kr/img1/_whitebg/200X80/Co_Logo/Logo/2012/3/2034s008Rs_2X6u0423128s0esY3U5_3u2ss.gif?v=202405021620&hash=r&serviceCode=CL,"서울서초구서초대로74길14(서초동,TheAsset)"
348,경력사원 채용 (Data 플랫폼 기획 및 운영),https://www.jobkorea.co.kr//Recruit/GI_Read/44596145,경력,명시되어있지않음,05/15(수),삼성화재해상보험,"데이터사이언티스트,머신러닝엔지니어",명시되어있지않음,2024-05-10 11:29:05.484275+09,2024-05-10 11:29:05.484277+09,3890.0,대기업,,20조3천억원(2023.12.31),http://www.samsungfire.com,https//imgs.jobkorea.co.kr/img1/_whitebg/200X80/Co_Logo/Logo/2012/3/2034s008Rs_2X6u0423128s0esY3U5_3u2ss.gif?v=202405021620&hash=r&serviceCode=CL,"서울서초구서초대로74길14(서초동,TheAsset)"
349,경력사원 채용 (AI(음성 신호처리)),https://www.jobkorea.co.kr//Recruit/GI_Read/44596158,경력,명시되어있지않음,05/15(수),삼성화재해상보험,"데이터사이언티스트,머신러닝엔지니어",명시되어있지않음,2024-05-10 11:29:05.484275+09,2024-05-10 11:29:05.484277+09,3890.0,대기업,,20조3천억원(2023.12.31),http://www.samsungfire.com,https//imgs.jobkorea.co.kr/img1/_whitebg/200X80/Co_Logo/Logo/2012/3/2034s008Rs_2X6u0423128s0esY3U5_3u2ss.gif?v=202405021620&hash=r&serviceCode=CL,"서울서초구서초대로74길14(서초동,TheAsset)"
350,경력사원 채용 (안전연구(전기)),https://www.jobkorea.co.kr//Recruit/GI_Read/44596138,경력,명시되어있지않음,05/15(수),삼성화재해상보험,"데이터사이언티스트,머신러닝엔지니어",명시되어있지않음,2024-05-10 11:29:05.484275+09,2024-05-10 11:29:05.484277+09,3890.0,대기업,,20조3천억원(2023.12.31),http://www.samsungfire.com,https//imgs.jobkorea.co.kr/img1/_whitebg/200X80/Co_Logo/Logo/2012/3/2034s008Rs_2X6u0423128s0esY3U5_3u2ss.gif?v=202405021620&hash=r&serviceCode=CL,"서울서초구서초대로74길14(서초동,TheAsset)"
351,경력사원 채용 (신용평가(CSS) 모델링),https://www.jobkorea.co.kr//Recruit/GI_Read/44596183,경력,명시되어있지않음,05/15(수),삼성화재해상보험,"데이터사이언티스트,머신러닝엔지니어",명시되어있지않음,2024-05-10 11:29:05.484275+09,2024-05-10 11:29:05.484277+09,3890.0,대기업,,20조3천억원(2023.12.31),http://www.samsungfire.com,https//imgs.jobkorea.co.kr/img1/_whitebg/200X80/Co_Logo/Logo/2012/3/2034s008Rs_2X6u0423128s0esY3U5_3u2ss.gif?v=202405021620&hash=r&serviceCode=CL,"서울서초구서초대로74길14(서초동,TheAsset)"
352,경력사원 채용 (일반보험 계리),https://www.jobkorea.co.kr//Recruit/GI_Read/44596113,경력,명시되어있지않음,05/15(수),삼성화재해상보험,"데이터사이언티스트,머신러닝엔지니어",명시되어있지않음,2024-05-10 11:29:05.484275+09,2024-05-10 11:29:05.484277+09,3890.0,대기업,,20조3천억원(2023.12.31),http://www.samsungfire.com,https//imgs.jobkorea.co.kr/img1/_whitebg/200X80/Co_Logo/Logo/2012/3/2034s008Rs_2X6u0423128s0esY3U5_3u2ss.gif?v=202405021620&hash=r&serviceCode=CL,"서울서초구서초대로74길14(서초동,TheAsset)"
353,경력사원 채용,https://www.jobkorea.co.kr//Recruit/GI_Read/44595790,경력,명시되어있지않음,05/15(수),삼성화재해상보험,"데이터사이언티스트,머신러닝엔지니어",명시되어있지않음,2024-05-10 11:29:05.484275+09,2024-05-10 11:29:05.484277+09,3890.0,대기업,,20조3천억원(2023.12.31),http://www.samsungfire.com,https//imgs.jobkorea.co.kr/img1/_whitebg/200X80/Co_Logo/Logo/2012/3/2034s008Rs_2X6u0423128s0esY3U5_3u2ss.gif?v=202405021620&hash=r&serviceCode=CL,"서울서초구서초대로74길14(서초동,TheAsset)"
354,경력사원 채용 (신사업기획),https://www.jobkorea.co.kr//Recruit/GI_Read/44596132,경력,명시되어있지않음,05/15(수),삼성화재해상보험,"데이터사이언티스트,머신러닝엔지니어",명시되어있지않음,2024-05-10 11:29:05.484275+09,2024-05-10 11:29:05.484277+09,3890.0,대기업,,20조3천억원(2023.12.31),http://www.samsungfire.com,https//imgs.jobkorea.co.kr/img1/_whitebg/200X80/Co_Logo/Logo/2012/3/2034s008Rs_2X6u0423128s0esY3U5_3u2ss.gif?v=202405021620&hash=r&serviceCode=CL,"서울서초구서초대로74길14(서초동,TheAsset)"
355,"메리츠화재 경력직 채용 [일반손사, 기업보험지원, 자동차상품, 개인영업교육, IT]",https://www.jobkorea.co.kr//Recruit/GI_Read/44622567,경력 직무에따라상이,대졸이상,05/14(화),메리츠화재해상보험,"백엔드개발자,시스템엔지니어,데이터엔지니어,소프트웨어개발자,네트워크엔지니어,프론트엔드개발자",명시되어있지않음,2024-05-10 11:29:05.484322+09,2024-05-10 11:29:05.484324+09,3893.0,대기업,,10조8천억원(2023.12.31),http://www.meritzfire.com,https//imgs.jobkorea.co.kr/img1/_whitebg/200X80/Co_Logo/Logo/2020/6/17/2a3fo008Rd_rXitqqa3d2wd0eoYjUr_cc2od.png?v=202405021620&hash=r&serviceCode=CL,서울강남구역삼동825-2메리츠타워
356,[본사] 시스템개발자 채용 (경영관리),https://www.jobkorea.co.kr//Recruit/GI_Read/44546075,경력 (3년이상),학력무관,05/08(수),굿리치㈜,"프론트엔드개발자,웹개발자,백엔드개발자","java,javascript,mysql,oracle,spring,springboot,sql,vue.js,linux,restfulapi",2024-05-10 11:29:05.484465+09,2024-05-10 11:29:05.484466+09,3902.0,대기업,,"3,311억원",https://goodrich.co.kr/,https//imgs.jobkorea.co.kr/img1/_whitebg/200X80/Co_Logo/Logo/2023/8/11/JK_CO_jdt3lc223081110070238.png?v=202405021620,"서울중구세종대로9길41(서소문동,퍼시픽타워)7층"
357,[본사] 시스템개발자 채용 (마케팅사이트/제휴플랫폼),https://www.jobkorea.co.kr//Recruit/GI_Read/44546067,경력 (3년이상),학력무관,05/08(수),굿리치㈜,"프론트엔드개발자,백엔드개발자,웹개발자","java,javascript,mysql,python,spring,springboot,sql,vue.js,elasticsearch,restfulapi",2024-05-10 11:29:05.484465+09,2024-05-10 11:29:05.484466+09,3902.0,대기업,,"3,311억원",https://goodrich.co.kr/,https//imgs.jobkorea.co.kr/img1/_whitebg/200X80/Co_Logo/Logo/2023/8/11/JK_CO_jdt3lc223081110070238.png?v=202405021620,"서울중구세종대로9길41(서소문동,퍼시픽타워)7층"
358,유안타증권 정보보호본부 경력직원 채용,https://www.jobkorea.co.kr//Recruit/GI_Read/44514478,경력 (4년이상),대졸이상,05/09(목),유안타증권㈜,"보안엔지니어,소프트웨어개발자","cisa자격,cissp자격,정보보안기사자격",2024-05-10 11:29:05.48479+09,2024-05-10 11:29:05.484791+09,3922.0,대기업,,1조515억천,http://www.yuantakorea.com/,https//imgs.jobkorea.co.kr/img1/_whitebg/200X80/Co_Logo/Logo/2016/5/2d16h007Pk_mW0k2c3s29k0dhMnSr_8lhk.gif?v=202405021621&hash=r&serviceCode=CL,서울중구을지로2가185유안타증권빌딩
359,IT 어플리케이션 아키텍처 & IT 전략기획 담당(경력(8년이상),https://www.jobkorea.co.kr//Recruit/GI_Read/44560638,경력 (8년이상),대졸이상(졸업예정자가능),05/26(일),신한이지손해보험㈜,"IT컨설팅,소프트웨어개발자","excel,word,ppt,ms-office",2024-05-10 11:29:05.485615+09,2024-05-10 11:29:05.485616+09,3974.0,대기업계열사·자회사,,437억4천만원(2023.12.31),https://www.shinhanez.co.kr/,https//imgs.jobkorea.co.kr/img1/_whitebg/200X80/Co_Logo/Logo/2022/11/07/JK_CO_4jFW0KJ22110709552001.png?v=202405021623,"서울중구남대문로113(다동,동부다동빌딩)4층,5층"
360,디지털보험솔루션 :  보험 프로세스 기획자 채용,https://www.jobkorea.co.kr//Recruit/GI_Read/44559867,신입,대졸이상(졸업예정자가능),05/26(일),신한이지손해보험㈜,데이터사이언티스트,명시되어있지않음,2024-05-10 11:29:05.485615+09,2024-05-10 11:29:05.485616+09,3974.0,대기업계열사·자회사,,437억4천만원(2023.12.31),https://www.shinhanez.co.kr/,https//imgs.jobkorea.co.kr/img1/_whitebg/200X80/Co_Logo/Logo/2022/11/07/JK_CO_4jFW0KJ22110709552001.png?v=202405021623,"서울중구남대문로113(다동,동부다동빌딩)4층,5층"
361,2024년 디지털/ICT 전문계약직원(경력직) 상시채용,https://www.jobkorea.co.kr//Recruit/GI_Read/44220351,경력,학력무관,상시채용,제주은행,"머신러닝엔지니어,데이터사이언티스트",명시되어있지않음,2024-05-10 11:29:05.485681+09,2024-05-10 11:29:05.485682+09,3978.0,대기업,,"3,709억원(2023.12.31)",http://www.e-jejubank.com,https//imgs.jobkorea.co.kr/img1/_whitebg/200X80/Co_Logo/Logo/2023/1/10/JK_CO_Jt9PUMg23011010010735.jpg?v=202405021623,"제주제주시1100로3351(노형동,세기빌딩)"
362,2024년 디지털/ICT 전문계약직원(경력직) 상시채용 - 데이터/RPA,https://www.jobkorea.co.kr//Recruit/GI_Read/44220465,경력,학력무관,상시채용,제주은행,"데이터엔지니어,데이터사이언티스트",명시되어있지않음,2024-05-10 11:29:05.485681+09,2024-05-10 11:29:05.485682+09,3978.0,대기업,,"3,709억원(2023.12.31)",http://www.e-jejubank.com,https//imgs.jobkorea.co.kr/img1/_whitebg/200X80/Co_Logo/Logo/2023/1/10/JK_CO_Jt9PUMg23011010010735.jpg?v=202405021623,"제주제주시1100로3351(노형동,세기빌딩)"
363,2024년 디지털/ICT 전문계약직원(경력직) 상시채용 - AI챗봇,https://www.jobkorea.co.kr//Recruit/GI_Read/44220495,경력,학력무관,상시채용,제주은행,머신러닝엔지니어,명시되어있지않음,2024-05-10 11:29:05.485681+09,2024-05-10 11:29:05.485682+09,3978.0,대기업,,"3,709억원(2023.12.31)",http://www.e-jejubank.com,https//imgs.jobkorea.co.kr/img1/_whitebg/200X80/Co_Logo/Logo/2023/1/10/JK_CO_Jt9PUMg23011010010735.jpg?v=202405021623,"제주제주시1100로3351(노형동,세기빌딩)"
364,2024년도 신입직원 채용,https://www.jobkorea.co.kr//Recruit/GI_Read/44503239,신입,학력무관,05/10(금),기계설비건설공제조합,시스템엔지니어,명시되어있지않음,2024-05-10 11:29:05.485791+09,2024-05-10 11:29:05.485793+09,3985.0,중소기업,,408억9천만원(2023.12.31),http://seolbi.com,https//imgs.jobkorea.co.kr/img1/_whitebg/200X80/Co_Logo/Logo/2022/12/14/JK_CO_LU0blt822121415175832.png?v=202405021623,서울강남구청담동45-1설비건설회관5층
365,[OK저축은행] 정보보안 경력직 채용공고,https://www.jobkorea.co.kr//Recruit/GI_Read/44607635,경력 (5년이상),대졸이상,05/19(일),㈜오케이저축은행,"네트워크엔지니어,보안엔지니어",ccna,2024-05-10 11:29:05.486218+09,2024-05-10 11:29:05.486219+09,4012.0,대기업,,명시되어있지않음,https://okfngroup.com,https//imgs.jobkorea.co.kr/img1/_whitebg/200X80/Co_Logo/Logo/2020/11/06/2135q008Re_wX6w2gx3122e0eqYhU6_9l2qe.png?v=202405021624&hash=r&serviceCode=CL,"서울중구세종대로39(남대문로4가,대한서울상공회의소)10층"
366,[OK데이터시스템] IT직무 경력직 채용공고 (아키텍처관리/보안운영),https://www.jobkorea.co.kr//Recruit/GI_Read/44595779,경력 (8년이상),대졸이상,05/16(목),㈜오케이저축은행,소프트웨어개발자,"cisa자격,cissp자격,isms,iso,sis,csp,msp",2024-05-10 11:29:05.486218+09,2024-05-10 11:29:05.486219+09,4012.0,대기업,,명시되어있지않음,https://okfngroup.com,https//imgs.jobkorea.co.kr/img1/_whitebg/200X80/Co_Logo/Logo/2020/11/06/2135q008Re_wX6w2gx3122e0eqYhU6_9l2qe.png?v=202405021624&hash=r&serviceCode=CL,"서울중구세종대로39(남대문로4가,대한서울상공회의소)10층"
367,영업지원팀 System UAT담당(계약직 / 사원-대리급),https://www.jobkorea.co.kr//Recruit/GI_Read/44594130,경력무관,대졸이상(졸업예정자가능),06/01(토),㈜라이나원,데이터사이언티스트,"sql,excel",2024-05-10 11:29:05.48625+09,2024-05-10 11:29:05.486251+09,4014.0,중소기업,,"1,699억6천만원(2023.12.31)",http://www.linafs.co.kr,https//imgs.jobkorea.co.kr/img1/_whitebg/200X80/Co_Logo/Logo/2022/10/11/JK_CO_J8mtoGC22101118345727.png?v=202405021624,서울시종로구삼봉로48라이나타워
368,웹/모바일 앱 운영 및 개발 프로그래머 모집,https://www.jobkorea.co.kr//Recruit/GI_Read/44594012,경력무관,학력무관,06/02(일),㈜페퍼저축은행,"웹개발자,앱개발자","android,ios,java,javascript,oracle",2024-05-10 11:29:05.486677+09,2024-05-10 11:29:05.486679+09,4041.0,대기업,,4578억6천만원,https://www.pepperbank.kr/,https//imgs.jobkorea.co.kr/img1/_whitebg/200X80/Co_Logo/Logo/2022/9/15/JK_CO_XG5RvEn22091509325116.jpg?v=202405021625,"경기성남시분당구황새울로340(서현동,페퍼존빌딩)페퍼존빌딩"
369,JAVA 웹개발자 경력직 모집합니다.,https://www.jobkorea.co.kr//Recruit/GI_Read/44605416,경력 (3년이상),초대졸이상,05/31(금),㈜리플럭스,웹개발자,"java,jsp",2024-05-10 11:29:05.490746+09,2024-05-10 11:29:05.490747+09,4291.0,중소기업,,"7억6,859만원(2020.12.31)",https://www.reflux.co.kr,https//imgs.jobkorea.co.kr/img1/_whitebg/200X80/Co_Logo/Logo/2022/6/27/JK_CO_YhdhCgf22062716490245.png?v=202405031116,"서울강남구역삼로138(역삼동,동광빌딩)6층"
370,(주)미디어포스앤컴퍼니 퍼블리셔 모집(정규직/프리랜서),https://www.jobkorea.co.kr//Recruit/GI_Read/44574586,경력 (5년이상),학력무관,05/19(일),미디어포스앤컴퍼니,"소프트웨어개발자,웹퍼블리셔","html,html5,javascript,jquery,css,xhtml",2024-05-10 11:29:05.490859+09,2024-05-10 11:29:05.490861+09,4298.0,중소기업,,명시되어있지않음,http://www.media4thncompany.co.kr,https//imgs.jobkorea.co.kr/img1/_whitebg/200X80/Co_Logo/Logo/2019/9/2z5jt004D2_uG_212o20atFdO2t2.png?v=202405031117&hash=r&serviceCode=CL,서울서초구방배로127(방배동)청오빌딩6층
371,java 웹 프로그래머 모집 [경력2년이상],https://www.jobkorea.co.kr//Recruit/GI_Read/44632770,경력 (3년이상),초대졸이상,06/07(금),컨트롤에이,"웹개발자,백엔드개발자","java,jsp",2024-05-10 11:29:05.491464+09,2024-05-10 11:29:05.491466+09,4335.0,중소기업,,"5억1,635만원(2019.12.31)",http://www.ctrl-a.co.kr,https//imgs.jobkorea.co.kr/img1/_whitebg/200X80/Co_Logo/Logo/2018/10/2w3gs008Rk_hXfudqg3e2ck0esYjUq_hs2sk.png?v=202405031118&hash=r&serviceCode=CL,"서울서초구나루터로10길29(잠원동,(주)용마일렉트로닉스)2층203호"
372,React.Next.js 개발자 모집[정규직],https://www.jobkorea.co.kr//Recruit/GI_Read/44473476,경력 (3년이상),초대졸이상,05/16(목),컨트롤에이,프론트엔드개발자,명시되어있지않음,2024-05-10 11:29:05.491464+09,2024-05-10 11:29:05.491466+09,4335.0,중소기업,,"5억1,635만원(2019.12.31)",http://www.ctrl-a.co.kr,https//imgs.jobkorea.co.kr/img1/_whitebg/200X80/Co_Logo/Logo/2018/10/2w3gs008Rk_hXfudqg3e2ck0esYjUq_hs2sk.png?v=202405031118&hash=r&serviceCode=CL,"서울서초구나루터로10길29(잠원동,(주)용마일렉트로닉스)2층203호"
373,java/jsp 웹 프로그래머 모집 [경력2년이상],https://www.jobkorea.co.kr//Recruit/GI_Read/44412708,경력 (3년이상),초대졸이상,05/08(수),컨트롤에이,"백엔드개발자,웹개발자","java,jsp",2024-05-10 11:29:05.491464+09,2024-05-10 11:29:05.491466+09,4335.0,중소기업,,"5억1,635만원(2019.12.31)",http://www.ctrl-a.co.kr,https//imgs.jobkorea.co.kr/img1/_whitebg/200X80/Co_Logo/Logo/2018/10/2w3gs008Rk_hXfudqg3e2ck0esYjUq_hs2sk.png?v=202405031118&hash=r&serviceCode=CL,"서울서초구나루터로10길29(잠원동,(주)용마일렉트로닉스)2층203호"
374,[웹에이전시] 웹퍼블리셔 경력직,https://www.jobkorea.co.kr//Recruit/GI_Read/44506748,경력,초대졸이상,05/19(일),㈜십이지,웹퍼블리셔,"html,javascript",2024-05-10 11:29:05.493083+09,2024-05-10 11:29:05.493085+09,4436.0,중소기업,,80억3371만,http://www.sibizi.com,https//imgs.jobkorea.co.kr/img1/_whitebg/200X80/Co_Logo/Logo/2011/12/2836s008R2_7X5u167302320esY4U0_422s2.gif?v=202405031105&hash=r&serviceCode=CL,서울강남구논현로111길24-5(논현동)십이지HQ
375,웹 개발 경력직 채용(JAVA),https://www.jobkorea.co.kr//Recruit/GI_Read/44545725,경력 (3년이상),초대졸이상,05/24(금),이지코어솔루션즈,"네트워크엔지니어,프론트엔드개발자,백엔드개발자,웹개발자,소프트웨어개발자,시스템엔지니어,IT컨설팅","java,javascript,mysql,oracle,linux,springframework",2024-05-10 11:29:05.494709+09,2024-05-10 11:29:05.494711+09,4537.0,중소기업,,35억,http://www.coresolutions.co.kr,https//imgs.jobkorea.co.kr/img1/_whitebg/200X80/Co_Logo/Logo/2024/1/09/JK_CO_171Ijg024010917214696.png?v=202405030721,"서울금천구가산디지털1로181(가산동,가산더블유센터)1001호"
